"","normX","normY","norm","norm"
"1",0.826014805217615,0.490182004691188,0.602192066459403,0.201378861175342
"2",0.668338272067907,0.50950352867002,0.616828932796262,0.0585061709693102
"3",0.78512699885085,0.45787539418576,0.498772671970656,0.133991684576401
"4",0.635417675340799,0.44352669079959,0.591676418322415,0.103642129457342
"5",0.664081180631436,0.508109088806508,0.726431210604148,0.20188761263697
"6",0.688950553740618,0.472419186087305,0.674000076996184,0.120736401334039
"7",0.674954706057,0.506894936684966,0.654715559892912,0.147075029135291
"8",0.732205944327672,0.477417724544005,0.57747347666636,0.564209555068711
"9",0.706953038294944,0.553257152767019,0.647018619872933,0.132298747843824
"10",0.583268265403296,0.445429855456393,0.553443948030684,0.146445844538232
"11",0.672335265040925,0.575440630254283,0.597662754104584,0.0783297440850312
"12",0.604554076734028,0.533419824818637,0.666234474772018,0.102054432557002
"13",0.662226294132089,0.491513384418847,0.642845469315399,0.0543320753284444
"14",0.60486833830513,0.471194907821885,0.656844896566624,0.137096601996032
"15",0.553889886654522,0.518753705790553,0.513537441907573,0.0878800836538076
"16",0.71030557311766,0.540701710435993,0.712778458618675,0.146506099768926
"17",0.626895280245269,0.531308799114303,0.564382328454754,0.0804990705707159
"18",0.636240099907915,0.489371322538611,0.579077093246336,0.0727939667883572
"19",0.633572933187484,0.508018638581373,0.470115317614672,0.0623228714053166
"20",0.679848537397006,0.526196929829253,0.484989676115721,0.0487006326747227
"21",0.493427956427049,0.455342013043821,0.360659687729741,0.489231965178115
"22",0.592206491363105,0.360882516641865,0.74976147317455,0.17123764559736
"23",0.390109584313009,0.256865478164109,0.319916958510501,0.664763856339069
"24",0.675606171039124,0.424767978219955,0.738904327524158,0.197004197196518
"25",0.609377163427022,0.431263565335748,0.649514952577581,0.105804738759593
"26",0.610963160192862,0.382381417426337,0.601964840251641,0.101183919306823
"27",0.334198174556756,0.320814050431417,0.496048039865315,0.0965551521488009
"28",0.485145776671672,0.39730179400061,0.535739837746479,0.118891719130357
"29",0.441291702492948,0.475370234426568,0.494671443168206,0.091461571245752
"30",0.709976337652413,0.518298918198859,0.526515171565329,0.0610125672691535
"31",0.716612543139736,0.550394866498539,0.525433207870893,0.0447421604771192
"32",0.668098679109256,0.527747753662654,0.470507492092925,0.0224263819513054
"33",0.561218488998883,0.552540250216525,0.447024822359644,0.232631766847721
"34",0.679994383463753,0.606449820392637,0.677844606078007,0.198621448172097
"35",0.633143024577696,0.597094401950913,0.438100386099864,0.322418625478328
"36",0.632613770016893,0.606056320656845,0.542168884972444,0.144119840768566
"37",0.609472472648362,0.547673156701327,0.552429492664942,0.0808660333561156
"38",0.674513176493097,0.518314811130616,0.600747967183569,0.0594845466520525
"39",0.748065865397994,0.580587238565162,0.740706073441948,0.246276775434285
"40",0.628109514955438,0.606507463582507,0.436145005728794,0.723804986546668
"41",0.674271043208785,0.559310207360157,0.479805802684988,0.551013487460674
"42",0.614201196740394,0.569628082427918,0.72850393698253,0.125990678641743
"43",0.608083263132935,0.569229372311409,0.686254238210221,0.279218356357908
"44",0.56022655916065,0.404409861813458,0.748838920948215,0.20576387180758
"45",0.633383731707481,0.378202777304851,0.71409096772987,0.0926341567211501
"46",0.684300030799288,0.49140031876721,0.502953479710967,0.0324991014573721
"47",0.612255356023247,0.384051277436771,0.522322753629754,0.0449083268240362
"48",0.57929759571903,0.358852883164663,0.637087760620885,0.182593644670977
"49",0.635984734886306,0.482807547267539,0.531725252117079,0.0664839016221226
"50",0.712314001457226,0.540223682883315,0.722913173740785,0.164281526344582
"51",0.642240962166845,0.536019108958952,0.465514231660219,0.474631616752684
"52",0.733754762729251,0.584032002642222,0.594070369746357,0.245435829498332
"53",0.685759707248523,0.516894623293691,0.574034752586588,0.0891107620027365
"54",0.687329042083172,0.402771688316932,0.640848105978311,0.403373518051831
"55",0.601829148827007,0.322375642601297,0.553165438491075,0.202837135361354
"56",0.590989401494442,0.384081454645884,0.518511034374679,0.140900601117734
"57",0.679378030671144,0.437124583385652,0.613873791653192,0.0885713487528232
"58",0.67908935824854,0.359541111539436,0.658193446003492,0.138613464943801
"59",0.609364532300613,0.451793915742043,0.545821591542065,0.171556151057751
"60",0.685699650477959,0.475170590580452,0.53304164533676,0.0399975142501251
"61",0.721550533175752,0.453934246336022,0.626832408887167,0.165829365056825
"62",0.694144789819187,0.451826913581746,0.547383193353078,0.170849557181549
"63",0.671986510838767,0.513957731651648,0.535096044750315,0.0998038707871666
"64",0.638446318170276,0.485776645714227,0.457401793045213,0.077112768188961
"65",0.869956399823804,0.389621270847743,0.74386295627278,0.273504066781785
"66",0.808867119651673,0.5518303506873,0.701322347733233,0.126450635455092
"67",0.851350326839257,0.381384600879475,0.774432861037323,0.24544144700321
"68",0.916555981019109,0.370278036095403,0.685580746071461,0.309816738107755
"69",0.688065592120633,0.387840267609053,0.593051342792752,0.0917106535800231
"70",0.800170586439215,0.513553547779802,0.691249374666007,0.124517148366728
"71",0.709095045709971,0.522784916059053,0.512925602841991,0.0315403476684096
"72",0.596485908078254,0.44121504244596,0.597187511210586,0.154030056619671
"73",0.65655020722236,0.394335367446697,0.644719192464987,0.343357616320232
"74",0.584359106647868,0.580615724278715,0.533911699925622,0.0775924807544283
"75",0.58852375530899,0.60267310869822,0.575278414611849,0.0765938142889373
"76",0.494602567294766,0.599028824698555,0.532799824065834,0.0675057232670653
"77",0.587992104360153,0.552500222915505,0.539315373447723,0.0661925640692063
"78",0.473108784341373,0.729071095354784,0.684158761338788,0.167694867118624
"79",0.757218326156289,0.45299300896762,0.716096080070272,0.16366617856255
"80",0.641753910648477,0.57249313201281,0.629351571851235,0.219949449977152
"81",0.613864649524859,0.405503427423474,0.715969849203248,0.178939346151852
"82",0.669179782885515,0.501580893042465,0.61048787374887,0.0526692141527209
"83",0.664466951280389,0.504299071368481,0.548249635050869,0.0786445012421543
"84",0.75077710602543,0.462818216827038,0.634072390265526,0.216765806314928
"85",0.670402707127709,0.493734537151415,0.537756583773984,0.131489977742177
"86",0.638880258234064,0.519614871673021,0.516277541228079,0.0307622884682254
"87",0.671177457534876,0.53163342174682,0.471567431920601,0.0507747596482268
"88",0.650249211192975,0.484175600556996,0.573793347357801,0.061114313232681
"89",0.641629881138731,0.40929708478782,0.60360527549803,0.254199775983735
"90",0.711571268325226,0.530543630363663,0.716986507949463,0.220628127803268
"91",0.706726741488013,0.516321729695467,0.68849463105909,0.0578123194108702
"92",0.640817539669595,0.495704444032921,0.591694575274899,0.073027975669247
"93",0.648519950508142,0.50764924326042,0.529524192336268,0.0401369790911138
"94",0.663596621405663,0.512766303655325,0.640708720491093,0.0788498011838861
"95",0.610710969450422,0.518835006794514,0.498279117921421,0.0431585922398282
"96",0.674926304842801,0.531090978978669,0.570994033704231,0.0344466063898128
"97",0.651101125379807,0.541954047787387,0.43303969965988,0.00853204739238774
"98",0.516485747734515,0.492462370686689,0.498366805274698,0.211366729329191
"99",0.749624289643628,0.605419854880007,0.754221676083168,0.202971496554223
"100",0.63065980069421,0.506240239205281,0.532486688298343,0.185540629819562
"101",0.720571737515511,0.604140495231926,0.705018823005665,0.127610593953876
"102",0.694903386890755,0.558380325033098,0.639747942184225,0.418088870853561
"103",0.617178668534332,0.523843610366412,0.512442187706838,0.0468561241650353
"104",0.658731188782225,0.511470570663152,0.483232074323592,0.0763140192393708
"105",0.7529329378959,0.448401561577416,0.71757337203606,0.132689249005412
"106",0.696366262626253,0.492175232366117,0.602619404695848,0.0873600557047507
"107",0.695333492303713,0.438955866900031,0.638965911136896,0.138652695393187
"108",0.755556040319639,0.495011463351629,0.446735392129344,0.0976298240258388
"109",0.673281833170694,0.530986556502794,0.490252944998176,0.0407160039731181
"110",0.713276959777716,0.511059833085265,0.673865941598378,0.0865073571260704
"111",0.66585457870319,0.465602748830919,0.495133915743182,0.0804354844457297
"112",0.925859545691296,0.524039754571037,0.68138088940303,0.548729426437079
"113",0.705440802532106,0.435328708242842,0.471574306691444,0.133757105473628
"114",0.697450232513642,0.5670653977581,0.441367775394295,0.110414112081322
"115",0.593097365137602,0.529678399983906,0.608385838780003,0.108476499694175
"116",0.661412026421535,0.430420198584791,0.629655749599451,0.115358988769745
"117",0.700499574501397,0.519758648439256,0.65610467729249,0.114388371247505
"118",0.763663988052809,0.362734670756015,0.608329758619023,0.238184431479845
"119",0.770342788309267,0.442528577369708,0.648595891977371,0.286548731500184
"120",0.724382991951831,0.352420706357015,0.724748743058016,0.154695617844517
"121",0.963951085283939,0.405592186370015,0.691103009499153,0.206945837601045
"122",0.658994604276558,0.517168192299524,0.485697669858951,0.0877458024752484
"123",0.668606574150491,0.49081063163001,0.606154623643217,0.0860637207332453
"124",0.702350287827338,0.499473515491228,0.507482271541499,0.053723185837019
"125",0.664211312331561,0.43580831450342,0.491623740723895,0.332964392188564
"126",0.749530406308645,0.415307775816486,0.552018047408316,0.285738235575912
"127",0.653584553003939,0.55332321024679,0.541333045438454,0.0559601936485209
"128",0.651878937300825,0.535028440394932,0.523683870602007,0.0660691592736328
"129",0.5890431411846,0.503660223290244,0.483169972414949,0.103896729194188
"130",0.663021194630479,0.426671278279995,0.576156800927825,0.0680039102596476
"131",0.623455413303961,0.527109789694454,0.3935493664927,0.121708813194662
"132",0.630354465870545,0.520679678563052,0.656982940005018,0.0750123032510661
"133",0.64709349700001,0.449576095718868,0.732918247276723,0.269948575272596
"134",0.852119779667286,0.46714979226852,0.612925345831297,0.311636649449048
"135",0.691021290810435,0.508456489699558,0.601109744024233,0.0975141208497571
"136",0.697208771852989,0.465596560109823,0.471576473046543,0.0846590766585124
"137",0.715437951795927,0.522717433622465,0.687064220050552,0.186293043552717
"138",0.683916733025467,0.511218025554371,0.653327361206303,0.0812595176870094
"139",0.621547490251132,0.517509765140691,0.527422387033586,0.0593186251846127
"140",0.670570162350239,0.533335866171823,0.503763235952543,0.0155491863248358
"141",0.630560732978378,0.507751135451179,0.581764844626548,0.0483579495866225
"142",0.605810142256283,0.47760956571881,0.472666250139037,0.062430668361883
"143",0.582003984412641,0.543763604909604,0.548746015297015,0.157957520825508
"144",0.598034692242684,0.504676397824857,0.527806745001401,0.0430575296826418
"145",0.602913482812932,0.486454665465776,0.566365326534348,0.0785047314985242
"146",0.769012810479407,0.547087886526913,0.583055131970503,0.102748784587554
"147",0.650742601891487,0.489676779692398,0.619842590390699,0.0419349446367197
"148",0.673757642313411,0.548284135252814,0.597067584211139,0.186860632500949
"149",0.719055674737217,0.563277473423655,0.519862061221743,0.0989523752779341
"150",0.726397976955101,0.569674987427648,0.51353956398085,0.0780755457117783
"151",0.613058797619706,0.55158066059133,0.544048951794906,0.129836882861162
"152",0.64875533642196,0.561061382747857,0.603126069689051,0.0313681589934368
"153",0.630433313397704,0.595429779215257,0.659700605612028,0.111608618122903
"154",0.601090545779599,0.504891211275118,0.602161340752136,0.0323554867406827
"155",0.6587176637368,0.552620963454939,0.62871698058691,0.045049242317319
"156",0.631677956483458,0.57061084555042,0.650259621135527,0.145398315254452
"157",0.659862411568637,0.505169744629785,0.49603217131503,0.0744720523557692
"158",0.687395182825394,0.534655741487108,0.622681087805883,0.0711084893058054
"159",0.638772895092384,0.497049226296269,0.497927379687946,0.0887289770472292
"160",0.612798403386768,0.520501028688032,0.603661111856165,0.166810739581304
"161",0.647619614971089,0.544085255330411,0.477634774420202,0.0349862249283674
"162",0.618745207520351,0.483341580227467,0.560998385630313,0.047106257040452
"163",0.65901309347009,0.546548271032832,0.484360595787758,0.0446382001829923
"164",0.645263104546857,0.593281993894307,0.599191600091325,0.0952312167450313
"165",0.694452149401484,0.511995090801183,0.600915127180312,0.101804512358194
"166",0.630734220748229,0.479082448524985,0.667118118858101,0.0233883074169018
"167",0.27209850600133,0.361053400388154,0.712906651617938,0.0548891056527686
"168",0.314744933910965,0.373533177601345,0.276788780685059,0.406581762392734
"169",0.545193435726802,0.584455919582404,0.446096674250756,0.0940899658715383
"170",0.59453831529007,0.52289686465832,0.519588135494723,0.0998636118015356
"171",0.620264028665183,0.575835697146339,0.626686259499174,0.105165256782962
"172",0.718306922779404,0.451765427567374,0.765360790435973,0.435706633989655
"173",0.984056117189235,0.492240272919095,0.837037484033276,0.299220751720567
"174",0.896869423225185,0.526800422616525,0.794557260398951,0.27172424602871
"175",0.711238161779619,0.482727109891768,0.653654840510626,0.0712352730659552
"176",0.740064826723414,0.446995470756924,0.650855384643988,0.122005675371709
"177",0.805398769222795,0.505912486231679,0.809045870390894,0.0597905533184116
"178",0.823781281017915,0.471245031150378,0.723991303657033,0.145033711931972
"179",1,0.322562341992252,0.452161183637634,0.664488439726204
"180",0.595144086194867,0.249272556943805,0,1
"181",0.704917215204824,0.47445423025183,0.642142744875033,0.0174204286234087
"182",0.782619492905587,0.531109552741529,0.834520630410391,0.323814743425064
"183",0.377295931626095,0.346661166992346,0.646272289473173,0.0732461206468883
"184",0.447576600604027,0.390435210355964,0.479918130853843,0.0741712634089982
"185",0.501924085648914,0.383714750189386,0.556277989614984,0.0623472748366618
"186",0.442495399276966,0.407224645381194,0.776981256284374,0.0379500890657887
"187",0.627632715242817,0.495693485468246,0.491894001363517,0.015468703887441
"188",0.332439288542533,0.41637693644181,0.539261913436019,0.0207979731749976
"189",0.513841273893588,0.429069789532533,0.491400096196854,0.0497286502342654
"190",0.340233951764094,0.356021030373385,0.582729584508352,0.104136727470761
"191",0.323503375665336,0.278525658362308,0.844769440680517,0.275969423345213
"192",0.715611946907355,0.497934483610856,0.711157901232974,0.0719057289809842
"193",0.45060941399449,0.425301943002094,0.37382731704449,0.446276043716031
"194",0.651224131331193,0.574836654473965,0.576996919212709,0.0546244678622951
"195",0.621628195250012,0.47748103926006,0.510395482891537,0.0426083352009674
"196",0.542168541527125,0.467636626663155,0.614496094183359,0.0867024707187374
"197",0.584455772389143,0.460324693033165,0.549008072097795,0.117230465642642
"198",0.56537655213208,0.525047830633597,0.535505384629183,0.025825138272983
"199",0.583830837848857,0.487650780552085,0.500927534331515,0.0506134667228547
"200",0.420103613500569,0.401428050611465,0.703552692341868,0.172993813482743
"201",0.669397616363658,0.49512831644652,0.622245766411366,0.0779432495394082
"202",0.597685470993385,0.473064594270538,0.653081599864165,0.0923588275272807
"203",0.597912424751005,0.426195761154427,0.604366562517366,0.153877664625292
"204",0.765306818984124,0.421853582105117,0.682106230097193,0.241570933293449
"205",0.701749079980102,0.332456648663375,0.677304918416017,0.305016964210287
"206",0.63647887526682,0.32676792209514,0.55069810057988,0.198276357016244
"207",0.695697214897973,0.381569510718548,0.590230048455701,0.104185652732324
"208",0.733386977879752,0.375665329120103,0.447929070731629,0.110009600134618
"209",0.652810089075845,0.468749154667833,0.562921448358057,0.0679582466104779
"210",0.680722192165135,0.445175048744395,0.694523847120032,0.112276406830137
"211",0.624763983381265,0.358907556344994,0.630195407165884,0.0977036313748945
"212",0.701954866630573,0.451981109498796,0.626355535284979,0.0953434070699164
"213",0.664221578932338,0.450040516994548,0.62387213146433,0.0593270995735656
"214",0.591827617762947,0.378823121182941,0.539119185906405,0.12918569392534
"215",0.59110378543754,0.37781405487081,0.643096278856637,0.1254159082748
"216",0.871671700082998,0.54138174899041,0.743530423135845,0.238866253744235
"217",0.948026469308715,0.496815259248954,0.703782281977275,0.323841439158236
"218",0.736372039055852,0.509807921007564,0.646723494475725,0.11525652442344
"219",0.736731957865556,0.402948327613578,0.74362770337264,0.262837068511475
"220",0.732986982955257,0.491329618109813,0.611890750950287,0.041002125435957
"221",0.730219331798247,0.434564204375272,0.689348914515199,0.238391837036575
"222",0.695945274562506,0.414323021082438,0.5277741759428,0.106606918819724
"223",0.629746940035077,0.423601267651048,0.577081460931559,0.17723768137394
"224",0.696385745243143,0.37216533326087,0.55468470492709,0.167312878273387
"225",0.705939843787073,0.425447498790449,0.642611026027037,0.207021647631008
"226",0.781885482281616,0.430451618606226,0.582249632965418,0.150926615998184
"227",0.660325966340918,0.504990123461864,0.638413271444915,0.0849983614554673
